 10           10.00R         6             12           42.21         30.05         9.69          61.70         42.58         47.08         237           110           73
 10           10.00R         6             14           44.45         30.05         6.79          61.70         49.15         56.82         248           102           55
 10           10.00R         6             16           46.47         30.05         4.42          61.70         54.88         67.10         0             0             0
 12.5         2.50YR         6             0            29.46         30.05         35.50         61.70         -.04          .04           151           145           154
 12.5         2.50YR         6             2            31.25         30.05         29.19         61.70         6.59          8.49          169           141           139
 12.5         2.50YR         6             4            32.99         30.05         23.64         61.70         12.82         17.02         184           136           124
 12.5         2.50YR         6             6            34.89         30.05         18.53         61.70         19.39         26.13         198           131           108
 12.5         2.50YR         6             8            36.74         30.05         14.26         61.70         25.52         35.16         210           126           93
 12.5         2.50YR         6             10           38.62         30.05         10.29         61.70         31.57         45.34         222           120           75
 12.5         2.50YR         6             12           40.32         30.05         6.94          61.70         36.87         56.23         231           115           55
 12.5         2.50YR         6             14           41.79         30.05         4.30          61.70         41.32         67.69         239           111           27
 12.5         2.50YR         6             16           42.92         30.05         2.35          61.70         44.69         79.79         0             0             0
 15           5.00YR         6             0            29.46         30.05         35.50         61.70         -.04          .04           151           145           154
 15           5.00YR         6             2            30.95         30.05         28.09         61.70         5.51          10.09         168           141           136
 15           5.00YR         6             4            32.38         30.05         21.89         61.70         10.66         19.98         182           138           119
 15           5.00YR         6             6            33.89         30.05         16.20         61.70         15.96         30.87         195           133           100
 15           5.00YR         6             8            35.38         30.05         11.62         61.70         21.04         41.67         206           129           81
 15           5.00YR         6             10           36.77         30.05         7.90          61.70         25.62         52.82         215           125           60
 15           5.00YR         6             12           37.93         30.05         4.98          61.70         29.38         64.40         222           122           34
 15           5.00YR         6             14           38.91         30.05         2.79          61.70         32.50         76.59         0             0             0
 15           5.00YR         6             16           39.68         30.05         1.16          61.70         34.89         91.12         0             0             0
 17.5         7.50YR         6             0            29.46         30.05         35.50         61.70         -.04          .04           151           145           154
 17.5         7.50YR         6             2            30.63         30.05         27.16         61.70         4.33          11.47         167           142           134
 17.5         7.50YR         6             4            31.76         30.05         20.47         61.70         8.46          22.49         180           139           114
 17.5         7.50YR         6             6            32.89         30.05         14.59         61.70         12.47         34.39         191           136           93
 17.5         7.50YR         6             8            33.99         30.05         9.91          61.70         16.29         46.44         200           132           72
 17.5         7.50YR         6             10           34.92         30.05         6.24          61.70         19.48         58.95         207           130           46
 17.5         7.50YR         6             12           35.70         30.05         3.64          61.70         22.09         71.31         0             0             0
 17.5         7.50YR         6             14           36.24         30.05         1.83          61.70         23.87         84.17         0             0             0
 17.5         7.50YR         6             16           36.70         30.05         .36           61.70         25.38         104.92        0             0             0
 20           10.00YR        6             0            29.46         30.05         35.50         61.70         -.04          .04           151           145           154
 20           10.00YR        6             2            30.12         30.05         26.11         61.70         2.44          13.08         165           143           131
 20           10.00YR        6             4            30.80         30.05         18.92         61.70         4.96          25.38         175           141           109
 20           10.00YR        6             6            31.62         30.05         12.90         61.70         7.93          38.40         185           138           86
 20           10.00YR        6             8            32.32         30.05         8.35          61.70         10.46         51.29         193           136           62
 20           10.00YR        6             10           32.96         30.05         5.04          61.70         12.71         64.09         199           134           31
 20           10.00YR        6             12           33.46         30.05         2.74          61.70         14.45         76.93         0             0             0
 20           10.00YR        6             14           33.80         30.05         1.15          61.70         15.65         91.27         0             0             0
 22.5         2.50Y          6             0            29.46         30.05         35.50         61.70         -.04          .04           151           145           154
 22.5         2.50Y          6             2            29.54         30.05         25.30         61.70         .26           14.34         162           144           128
 22.5         2.50Y          6             4            29.84         30.05         17.82         61.70         1.39          27.53         171           143           105
 22.5         2.50Y          6             6            30.25         30.05         11.67         61.70         2.90          41.55         179           141           80
 22.5         2.50Y          6             8            30.70         30.05         7.22          61.70         4.60          55.21         185           140           53
 22.5         2.50Y          6             10           31.05         30.05         4.13          61.70         5.87          68.59         0             0             0
 22.5         2.50Y          6             12           31.31         30.05         2.17          61.70         6.81          81.19         0             0             0
 22.5         2.50Y          6             14           31.50         30.05         .68           61.70         7.49          98.05         0             0             0
 25           5.00Y          6             0            29.46         30.05         35.50         61.70         -.04          .04           151           145           154
 25           5.00Y          6             2            29.02         30.05         24.87         61.70         -1.73         15.02         159           145           127
 25           5.00Y          6             4            28.83         30.05         17.10         61.70         -2.46         28.97         165           145           102
 25           5.00Y          6             6            28.90         30.05         10.86         61.70         -2.19         43.74         171           144           75
 25           5.00Y          6             8            28.99         30.05         6.46          61.70         -1.84         58.08         176           144           45
 25           5.00Y          6             10           29.10         30.05         3.58          61.70         -1.40         71.61         0             0             0
 25           5.00Y          6             12           29.20         30.05         1.83          61.70         -1.05         84.10         0             0             0
 25           5.00Y          6             14           29.26         30.05         .34           61.70         -.82          105.53        0             0             0
 27.5         7.50Y          6             0            29.46         30.05         35.50         61.70         -.04          .04           151           145           154
 27.5         7.50Y          6             2            28.63         30.05         24.77         61.70         -3.21         15.18         156           146           127
 27.5         7.50Y          6             4            28.11         30.05         16.90         61.70         -5.25         29.40         161           147           101
 27.5         7.50Y          6             6            27.73         30.05         10.52         61.70         -6.74         44.68         165           147           73
 27.5         7.50Y          6             8            27.52         30.05         6.11          61.70         -7.58         59.45         167           147           41
 27.5         7.50Y          6             10           27.43         30.05         3.31          61.70         -7.92         73.21         0             0             0
 27.5         7.50Y          6             12           27.40         30.05         1.62          61.70         -8.05         86.06         0             0             0
 27.5         7.50Y          6             14           27.37         30.05         .15           61.70         -8.17         112.33        0             0             0
 30           10.00Y         6             0            29.46         30.05         35.50         61.70         -.04          .04           151           145           154
 30           10.00Y         6             2            28.28         30.05         24.89         61.70         -4.59         14.98         154           147           127
 30           10.00Y         6             4            27.41         30.05         17.05         61.70         -7.99         29.09         156           148           102
 30           10.00Y         6             6            26.73         30.05         10.72         61.70         -10.73        44.12         158           149           74
 30           10.00Y         6             8            26.24         30.05         6.16          61.70         -12.74        59.25         159           150           41
 30           10.00Y         6             10           25.92         30.05         3.32          61.70         -14.02        73.17         0             0             0
 30           10.00Y         6             12           25.75         30.05         1.58          61.70         -14.73        86.52         0             0             0
 30           10.00Y         6             14           25.60         30.05         .08           61.70         -15.37        116.14        0             0             0
 32.5         2.50GY         6             0            29.46         30.05         35.50         61.70         -.04          .04           151           145           154
 32.5         2.50GY         6             2            27.84         30.05         25.42         61.70         -6.29         14.15         150           148           128
 32.5         2.50GY         6             4            26.58         30.05         17.79         61.70         -11.32        27.59         149           150           104
 32.5         2.50GY         6             6            25.54         30.05         11.64         61.70         -15.61        41.62         149           152           79
 32.5         2.50GY         6             8            24.64         30.05         6.82          61.70         -19.39        56.68         148           153           47
 32.5         2.50GY         6             10           24.08         30.05         3.77          61.70         -21.81        70.54         0             0             0
 32.5         2.50GY         6             12           23.70         30.05         1.76          61.70         -23.49        84.77         0             0             0
 32.5         2.50GY         6             14           23.39         30.05         .28           61.70         -24.84        107.32        0             0             0
 35           5.00GY         6             0            29.46         30.05         35.50         61.70         -.04          .04           151           145           154
 35           5.00GY         6             2            27.51         30.05         26.10         61.70         -7.61         13.08         147           149           130
 35           5.00GY         6             4            25.95         30.05         18.98         61.70         -13.91        25.27         143           151           108
 35           5.00GY         6             6            24.53         30.05         13.14         61.70         -19.90        37.81         139           154           85
 35           5.00GY         6             8            23.23         30.05         8.30          61.70         -25.56        51.45         135           156           58
 35           5.00GY         6             10           22.21         30.05         4.83          61.70         -30.13        65.11         131           158           15
 35           5.00GY         6             12           21.50         30.05         2.46          61.70         -33.45        78.93         0             0             0
 35           5.00GY         6             14           20.99         30.05         .88           61.70         -35.85        94.87         0             0             0
 37.5         7.50GY         6             0            29.46         30.05         35.50         61.70         -.04          .04           151           145           154
 37.5         7.50GY         6             2            27.03         30.05         27.57         61.70         -9.52         10.86         142           150           134
 37.5         7.50GY         6             4            25.09         30.05         21.48         61.70         -17.48        20.69         134           153           116
 37.5         7.50GY         6             6            23.31         30.05         16.19         61.70         -25.21        30.87         126           157           98
 37.5         7.50GY         6             8            21.54         30.05         11.44         61.70         -33.23        42.16         116           160           76
 37.5         7.50GY         6             10           20.03         30.05         7.76          61.70         -40.47        53.30         107           162           53
 37.5         7.50GY         6             12           18.73         30.05         4.92          61.70         -46.97        64.65         97            165           11
 37.5         7.50GY         6             14           17.56         30.05         2.60          61.70         -53.08        77.95         0             0             0
 37.5         7.50GY         6             16           16.73         30.05         1.05          61.70         -57.59        92.50         0             0             0
 40           10.00GY        6             0            29.46         30.05         35.50         61.70         -.04          .04           151           145           154
 40           10.00GY        6             2            26.75         30.05         29.16         61.70         -10.65        8.54          138           151           138
 40           10.00GY        6             4            24.56         30.05         24.02         61.70         -19.74        16.40         126           155           124
 40           10.00GY        6             6            22.52         30.05         19.42         61.70         -28.75        24.44         114           158           109
 40           10.00GY        6             8            20.52         30.05         15.29         61.70         -38.07        32.83         99            162           94
 40           10.00GY        6             10           18.74         30.05         11.93         61.70         -46.93        40.84         83            165           78
 40           10.00GY        6             12           17.03         30.05         9.01          61.70         -55.94        49.19         62            168           61
 40           10.00GY        6             14           15.34         30.05         6.40          61.70         -65.50        58.29         18            171           37
 40           10.00GY        6             16           13.92         30.05         4.51          61.70         -74.08        66.66         0             0             0
 42.5         2.50G          6             0            29.46         30.05         35.50         61.70         -.04          .04           151           145           154
 42.5         2.50G          6             2            26.57         30.05         30.81         61.70         -11.37        6.21          134           151           142
 42.5         2.50G          6             4            24.13         30.05         27.15         61.70         -21.60        11.49         118           156           133
 42.5         2.50G          6             6            21.93         30.05         23.85         61.70         -31.43        16.67         100           160           123
 42.5         2.50G          6             8            19.84         30.05         21.00         61.70         -41.38        21.54         79            164           114
 42.5         2.50G          6             10           17.85         30.05         18.45         61.70         -51.58        26.30         47            167           105
 42.5         2.50G          6             12           16.07         30.05         16.31         61.70         -61.31        30.63         0             0             0
 42.5         2.50G          6             14           14.20         30.05         14.29         61.70         -72.34        35.07         0             0             0
 42.5         2.50G          6             16           12.61         30.05         12.69         61.70         -82.57        38.92         0             0             0
 45           5.00G          6             0            29.46         30.05         35.50         61.70         -.04          .04           151           145           154
 45           5.00G          6             2            26.55         30.05         32.26         61.70         -11.46        4.25          132           151           146
 45           5.00G          6             4            23.98         30.05         29.57         61.70         -22.28        7.96          113           156           139
 45           5.00G          6             6            21.76         30.05         27.38         61.70         -32.21        11.15         92            161           133
 45           5.00G          6             8            19.67         30.05         25.60         61.70         -42.22        13.88         64            164           128
 45           5.00G          6             10           17.73         30.05         24.10         61.70         -52.22        16.26         0             0             0
 45           5.00G          6             12           15.70         30.05         22.71         61.70         -63.44        18.57         0             0             0
 45           5.00G          6             14           14.00         30.05         21.69         61.70         -73.57        20.32         0             0             0
 45           5.00G          6             16           12.40         30.05         20.81         61.70         -83.97        21.89         0             0             0
 47.5         7.50G          6             0            29.46         30.05         35.50         61.70         -.04          .04           151           145           154
 47.5         7.50G          6             2            26.58         30.05         33.23         61.70         -11.33        2.95          131           151           148
 47.5         7.50G          6             4            23.95         30.05         31.33         61.70         -22.38        5.51          110           157           143
 47.5         7.50G          6             6            21.79         30.05         30.00         61.70         -32.09        7.34          87            161           140
 47.5         7.50G          6             8            19.70         30.05         28.74         61.70         -42.09        9.15          54            165           136
 47.5         7.50G          6             10           17.75         30.05         27.73         61.70         -52.09        10.63         0             0             0
 47.5         7.50G          6             12           15.77         30.05         26.81         61.70         -63.04        12.01         0             0             0
 47.5         7.50G          6             14           14.06         30.05         26.14         61.70         -73.25        13.03         0             0             0
 47.5         7.50G          6             16           12.47         30.05         25.56         61.70         -83.47        13.93         0             0             0
 50           10.00G         6             0            29.46         30.05         35.50         61.70         -.04          .04           151           145           154
 50           10.00G         6             2            26.65         30.05         34.28         61.70         -11.06        1.59          130           151           151
 50           10.00G         6             4            24.00         30.05         33.24         61.70         -22.19        2.95          107           157           148
 50           10.00G         6             6            21.89         30.05         32.53         61.70         -31.64        3.89          83            161           146
 50           10.00G         6             8            19.77         30.05         31.87         61.70         -41.75        4.77          42            165           144
 50           10.00G         6             10           17.79         30.05         31.33         61.70         -51.88        5.51          0             0             0
 50           10.00G         6             12           15.82         30.05         30.91         61.70         -62.75        6.07          0             0             0
 50           10.00G         6             14           14.18         30.05         30.62         61.70         -72.46        6.49          0             0             0
 50           10.00G         6             16           12.58         30.05         30.44         61.70         -82.74        6.74          0             0             0
 52.5         2.50BG         6             0            29.46         30.05         35.50         61.70         -.04          .04           151           145           154
 52.5         2.50BG         6             2            26.69         30.05         35.22         61.70         -10.91        .39           130           151           153
 52.5         2.50BG         6             4            24.10         30.05         35.05         61.70         -21.72        .61           105           157           152
 52.5         2.50BG         6             6            22.02         30.05         35.09         61.70         -31.03        .56           79            161           152
 52.5         2.50BG         6             8            19.90         30.05         35.38         61.70         -41.11        .19           25            165           152
 52.5         2.50BG         6             10           18.01         30.05         35.79         61.70         -50.70        -.32          0             0             0
 52.5         2.50BG         6             12           16.11         30.05         36.29         61.70         -61.08        -.94          0             0             0
 52.5         2.50BG         6             14           14.45         30.05         36.74         61.70         -70.81        -1.50         0             0             0
 52.5         2.50BG         6             16           12.83         30.05         37.30         61.70         -81.09        -2.19         0             0             0
 55           5.00BG         6             0            29.46         30.05         35.50         61.70         -.04          .04           151           145           154
 55           5.00BG         6             2            26.81         30.05         36.50         61.70         -10.40        -1.20         129           151           156
 55           5.00BG         6             4            24.40         30.05         37.68         61.70         -20.46        -2.65         104           156           158
 55           5.00BG         6             6            22.30         30.05         39.00         61.70         -29.74        -4.22         74            161           160
 55           5.00BG         6             8            20.30         30.05         40.42         61.70         -39.17        -5.88         0             0             0
 55           5.00BG         6             10           18.39         30.05         41.84         61.70         -48.73        -7.50         0             0             0
 55           5.00BG         6             12           16.61         30.05         43.40         61.70         -58.29        -9.24         0             0             0
 55           5.00BG         6             14           14.94         30.05         44.91         61.70         -67.87        -10.88        0             0             0
 55           5.00BG         6             16           13.40         30.05         46.40         61.70         -77.41        -12.46        0             0             0
 57.5         7.50BG         6             0            29.46         30.05         35.50         61.70         -.04          .04           151           145           154
 57.5         7.50BG         6             2            26.99         30.05         37.70         61.70         -9.68         -2.67         129           151           158
 57.5         7.50BG         6             4            24.69         30.05         40.09         61.70         -19.18        -5.50         103           156           163
 57.5         7.50BG         6             6            22.71         30.05         42.49         61.70         -27.88        -8.23         72            160           168
 57.5         7.50BG         6             8            20.79         30.05         44.93         61.70         -36.77        -10.90        0             0             0
 57.5         7.50BG         6             10           18.95         30.05         47.63         61.70         -45.85        -13.75        0             0             0
 57.5         7.50BG         6             12           17.19         30.05         50.31         61.70         -55.11        -16.46        0             0             0
 57.5         7.50BG         6             14           15.61         30.05         52.81         61.70         -63.96        -18.92        0             0             0
 57.5         7.50BG         6             16           14.03         30.05         55.54         61.70         -73.44        -21.51        0             0             0
 60           10.00BG        6             0            29.46         30.05         35.50         61.70         -.04          .04           151           145           154
 60           10.00BG        6             2            27.22         30.05         38.68         61.70         -8.76         -3.84         130           151           160
 60           10.00BG        6             4            25.17         30.05         42.41         61.70         -17.16        -8.14         105           155           168
 60           10.00BG        6             6            23.28         30.05         46.35         61.70         -25.35        -12.41        71            159           175
 60           10.00BG        6             8            21.56         30.05         50.27         61.70         -33.16        -16.42        0             0             0
 60           10.00BG        6             10           19.91         30.05         54.35         61.70         -41.03        -20.39        0             0             0
 60           10.00BG        6             12           18.21         30.05         58.99         61.70         -49.65        -24.67        0             0             0
 60           10.00BG        6             14           16.72         30.05         63.36         61.70         -57.68        -28.48        0             0             0
 60           10.00BG        6             16           15.16         30.05         68.16         61.70         -66.59        -32.49        0             0             0
 62.5         2.50B          6             0            29.46         30.05         35.50         61.70         -.04          .04           151           145           154
 62.5         2.50B          6             2            27.51         30.05         39.48         61.70         -7.61         -4.78         131           150           162
 62.5         2.50B          6             4            25.69         30.05         44.17         61.70         -15.01        -10.08        107           154           171
 62.5         2.50B          6             6            23.97         30.05         49.65         61.70         -22.31        -15.80        74            158           182
 62.5         2.50B          6             8            22.41         30.05         55.29         61.70         -29.22        -21.27        0             0             0
 62.5         2.50B          6             10           21.06         30.05         60.95         61.70         -35.52        -26.40        0             0             0
 62.5         2.50B          6             12           19.48         30.05         67.82         61.70         -43.18        -32.21        0             0             0
 62.5         2.50B          6             14           18.09         30.05         74.08         61.70         -50.30        -37.17        0             0             0
 62.5         2.50B          6             16           16.56         30.05         81.38         61.70         -58.54        -42.62        0             0             0
 65           5.00B          6             0            29.46         30.05         35.50         61.70         -.04          .04           151           145           154
 65           5.00B          6             2            27.88         30.05         40.18         61.70         -6.13         -5.60         133           149           164
 65           5.00B          6             4            26.38         30.05         45.86         61.70         -12.15        -11.89        112           153           175
 65           5.00B          6             6            25.00         30.05         52.70         61.70         -17.89        -18.81        83            156           187
 65           5.00B          6             8            23.81         30.05         60.19         61.70         -22.98        -25.73        31            159           200
 65           5.00B          6             10           22.75         30.05         68.03         61.70         -27.67        -32.39        0             0             0
 65           5.00B          6             12           21.65         30.05         76.79         61.70         -32.73        -39.23        0             0             0
 65           5.00B          6             14           20.50         30.05         86.49         61.70         -38.17        -46.24        0             0             0
 65           5.00B          6             16           19.22         30.05         97.47         61.70         -44.46        -53.57        0             0             0
 67.5         7.50B          6             0            29.46         30.05         35.50         61.70         -.04          .04           151           145           154
 67.5         7.50B          6             2            28.24         30.05         40.66         61.70         -4.73         -6.16         135           149           165
 67.5         7.50B          6             4            27.14         30.05         47.12         61.70         -9.07         -13.22        117           151           177
 67.5         7.50B          6             6            26.10         30.05         54.82         61.70         -13.29        -20.84        93            154           191
 67.5         7.50B          6             8            25.26         30.05         63.15         61.70         -16.81        -28.31        60            157           205
 67.5         7.50B          6             10           24.48         30.05         72.06         61.70         -20.08        -35.60        0             0             0
 67.5         7.50B          6             12           23.66         30.05         82.71         61.70         -23.67        -43.58        0             0             0
 67.5         7.50B          6             14           22.89         30.05         94.16         61.70         -27.07        -51.42        0             0             0
 67.5         7.50B          6             16           22.01         30.05         107.88        61.70         -31.07        -60.02        0             0             0
 70           10.00B         6             0            29.46         30.05         35.50         61.70         -.04          .04           151           145           154
 70           10.00B         6             2            28.65         30.05         41.08         61.70         -3.17         -6.64         138           148           166
 70           10.00B         6             4            27.91         30.05         47.86         61.70         -6.05         -13.99        123           150           179
 70           10.00B         6             6            27.21         30.05         56.15         61.70         -8.82         -22.07        104           152           193
 70           10.00B         6             8            26.66         30.05         65.06         61.70         -11.03        -29.93        79            154           208
 70           10.00B         6             10           26.16         30.05         74.57         61.70         -13.07        -37.55        36            156           222
 70           10.00B         6             12           25.63         30.05         86.48         61.70         -15.23        -46.23        0             0             0
 70           10.00B         6             14           25.15         30.05         99.16         61.70         -17.27        -54.64        0             0             0
 70           10.00B         6             16           24.58         30.05         114.40        61.70         -19.68        -63.85        0             0             0
 72.5         2.50PB         6             0            29.46         30.05         35.50         61.70         -.04          .04           151           145           154
 72.5         2.50PB         6             2            29.11         30.05         41.32         61.70         -1.39         -6.91         141           147           166
 72.5         2.50PB         6             4            28.77         30.05         48.36         61.70         -2.70         -14.50        130           148           180
 72.5         2.50PB         6             6            28.50         30.05         57.08         61.70         -3.72         -22.93        116           150           195
 72.5         2.50PB         6             8            28.40         30.05         66.45         61.70         -4.10         -31.09        99            151           210
 72.5         2.50PB         6             10           28.30         30.05         76.72         61.70         -4.52         -39.18        77            152           225
 72.5         2.50PB         6             12           28.21         30.05         89.20         61.70         -4.86         -48.11        27            153           242
 72.5         2.50PB         6             14           28.22         30.05         102.61        61.70         -4.82         -56.81        0             0             0
 72.5         2.50PB         6             16           28.28         30.05         119.50        61.70         -4.60         -66.75        0             0             0
 75           5.00PB         6             0            29.46         30.05         35.50         61.70         -.04          .04           151           145           154
 75           5.00PB         6             2            29.50         30.05         41.37         61.70         .09           -6.96         144           146           166
 75           5.00PB         6             4            29.58         30.05         48.55         61.70         .39           -14.69        136           146           180
 75           5.00PB         6             6            29.76         30.05         57.67         61.70         1.08          -23.47        126           147           196
 75           5.00PB         6             8            29.99         30.05         67.03         61.70         1.94          -31.56        115           147           211
 75           5.00PB         6             10           30.18         30.05         77.12         61.70         2.64          -39.49        101           148           226
 75           5.00PB         6             12           30.46         30.05         89.83         61.70         3.69          -48.53        79            148           243
 75           5.00PB         6             14           30.90         30.05         104.00        61.70         5.30          -57.66        0             0             0
 75           5.00PB         6             16           31.34         30.05         121.86        61.70         6.92          -68.06        0             0             0
 77.5         7.50PB         6             0            29.46         30.05         35.50         61.70         -.04          .04           151           145           154
 77.5         7.50PB         6             2            29.97         30.05         41.40         61.70         1.88          -7.00         148           145           166
 77.5         7.50PB         6             4            30.56         30.05         48.60         61.70         4.05          -14.74        144           144           180
 77.5         7.50PB         6             6            31.32         30.05         57.36         61.70         6.86          -23.19        139           143           196
 77.5         7.50PB         6             8            32.08         30.05         65.92         61.70         9.58          -30.64        135           143           210
 77.5         7.50PB         6             10           32.96         30.05         75.60         61.70         12.73         -38.34        130           141           224
 77.5         7.50PB         6             12           34.10         30.05         88.01         61.70         16.68         -47.29        123           140           241
 77.5         7.50PB         6             14           35.40         30.05         101.60        61.70         21.09         -56.18        0             0             0
 77.5         7.50PB         6             16           36.69         30.05         117.63        61.70         25.37         -65.69        0             0             0
 80           10.00PB        6             0            29.46         30.05         35.50         61.70         -.04          .04           151           145           154
 80           10.00PB        6             2            30.33         30.05         41.12         61.70         3.20          -6.68         151           144           166
 80           10.00PB        6             4            31.32         30.05         48.03         61.70         6.86          -14.15        150           143           179
 80           10.00PB        6             6            32.51         30.05         56.08         61.70         11.12         -22.01        150           141           194
 80           10.00PB        6             8            33.70         30.05         64.03         61.70         15.28         -29.05        149           139           207
 80           10.00PB        6             10           35.08         30.05         72.98         61.70         20.02         -36.32        149           136           220
 80           10.00PB        6             12           36.70         30.05         83.66         61.70         25.40         -44.25        149           134           236
 80           10.00PB        6             14           38.44         30.05         94.93         61.70         30.99         -51.92        149           130           250
 80           10.00PB        6             16           40.74         30.05         109.06        61.70         38.15         -60.72        0             0             0
 82.5         2.50P          6             0            29.46         30.05         35.50         61.70         -.04          .04           151           145           154
 82.5         2.50P          6             2            30.62         30.05         40.86         61.70         4.29          -6.38         153           143           165
 82.5         2.50P          6             4            31.94         30.05         46.94         61.70         9.08          -13.02        155           141           177
 82.5         2.50P          6             6            33.49         30.05         54.31         61.70         14.58         -20.35        158           138           191
 82.5         2.50P          6             8            35.10         30.05         61.55         61.70         20.07         -26.92        161           135           203
 82.5         2.50P          6             10           36.86         30.05         69.44         61.70         25.91         -33.53        165           132           215
 82.5         2.50P          6             12           38.77         30.05         77.63         61.70         32.04         -39.87        169           128           227
 82.5         2.50P          6             14           40.82         30.05         86.55         61.70         38.41         -46.28        173           123           240
 82.5         2.50P          6             16           43.31         30.05         96.61         61.70         45.85         -53.02        179           118           253
 85           5.00P          6             0            29.46         30.05         35.50         61.70         -.04          .04           151           145           154
 85           5.00P          6             2            30.89         30.05         40.34         61.70         5.29          -5.79         155           143           164
 85           5.00P          6             4            32.47         30.05         45.66         61.70         10.97         -11.68        160           140           175
 85           5.00P          6             6            34.30         30.05         51.91         61.70         17.35         -18.04        166           136           187
 85           5.00P          6             8            36.06         30.05         58.02         61.70         23.29         -23.79        171           132           197
